f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label
0.374046,0.122137,0.129771,-0.081231,0.106288,0.454076,1.01354,-0.583333,0.767045,-1.031496,-0.578522,-0.196554,-0.183553,1.361263,-0.251908,0.303812,-1.666862,0.372159,0.185567,6.705882,-0.096432,0.1185185184116133,0.1734693876634672,0.7670454545236803,0.8356697408624517,0.943186805035668,1.7818181816719625,1.1413489735134206,3.0463343106003795,2.652199413272017,0.3695014662453628,0.1928486112935219,-0.4721787100957597,6.568914955472452,0.9659258262890684,0.5877852522924732,2020-01-08 07:55:00,172,-1,R2b_v_reversal,1.2178571428571234,1594.46,1
0.366667,-0.286111,0.552778,-0.350093,-0.127955,-0.958467,2.205207,-2.083333,0.183588,0.0,-2.990027,0.404176,-2.595727,1.048451,-0.266667,-2.370694,1.963125,0.500695,0.976852,0.809045,-1.123249,-0.2430795848062028,-0.3608247422788115,0.1835883171045295,0.145609762304355,-0.3062088609911511,-3.11790392991929,-2.757884521889424,-2.778262978947701,-1.066472586050902,4.293061620281002,0.5286012239820528,-0.1068952368287727,5.434255215545432,0.7071067811865476,0.5877852522924732,2020-01-08 09:05:00,186,-1,R2d_continuation,1.4721428571428663,1588.84,0
0.877076,-0.571429,0.182724,0.160263,-0.467015,-0.363136,1.852308,0.416667,0.496241,1.194444,1.544048,0.206404,0.575347,2.203736,0.754153,-1.348624,1.050876,0.565789,0.319767,4.472727,0.205865,-0.1753705010906451,-0.1798245614315931,0.4962406014944351,0.3261253300014974,0.0613305534202786,-0.2043369474442326,-2.884070058213664,-3.5904920765210733,0.5663052543456077,3.631359466009893,0.2330917951662694,0.1357070462338776,4.0867389488857135,0.7071067811865476,0.5877852522924732,2020-01-08 09:30:00,191,1,R2b_v_reversal,1.712857142857128,1588.49,0
0.61413,-0.461957,0.233696,-0.090176,-0.353999,-0.078318,1.146417,-0.416667,0.44664,-1.171975,-0.553203,0.133012,-0.522187,0.55423,0.228261,-0.394447,0.200082,0.727273,15.0,3.27907,-0.22696,-0.1497652582620104,-0.1595744681213278,0.4466403161878379,0.4213768646396392,0.1460225777065782,0.2172315230581551,-2.223764801832916,-3.2298897507341526,0.560228664729111,2.486729277113943,-0.2556248719968996,0.2526213492019067,5.716619027847965,0.4999999999999999,0.5877852522924732,2020-01-08 10:40:00,205,1,R2b_v_reversal,1.749285714285715,1585.3,0
0.369176,-0.329749,0.591398,-0.373068,-0.134736,-0.644178,1.438144,-2.083333,0.166937,0.0,-1.069268,0.08197,-1.939495,0.072242,-0.261649,-1.729689,1.09547,0.452188,0.779343,0.690909,-0.683573,-0.3246753246952555,-0.3938547486152216,0.1669367909211191,0.1797640190419086,-0.1471900352464625,-2.500187195675754,-3.3073755146150803,-4.995132908760998,-0.5555971545945856,4.172220142050141,0.1604427926666394,0.3321562876248189,4.7173343314637055,0.4999999999999999,0.5877852522924732,2020-01-08 10:55:00,208,-1,R2d_continuation,1.9078571428571454,1580.95,0
0.063927,0.456621,0.415525,-0.388962,0.266884,0.242624,1.933775,0.083333,0.57113,-3.369231,-0.962343,0.473968,-1.063122,1.529771,-0.872146,0.646154,-0.747511,0.458159,2.136364,1.406593,-0.45876,-0.0651840491264381,0.3425460635669048,0.5711297071010023,0.8383179671741962,0.5585025310232921,1.3999999999111823,2.204524886738173,-2.2171945699952773,2.8126696830796134,0.6524886877415941,-0.1211276285644241,-0.0090397102175231,7.601809954269521,0.258819045102521,0.5877852522924732,2020-01-08 11:50:00,219,-1,R2b_v_reversal,1.5785714285714383,1583.6,1
0.686992,-0.646341,0.272358,-0.08525,-0.470305,-0.261343,2.523077,-1.583333,0.430025,0.0,-1.534367,0.693664,-1.436431,1.405319,0.373984,-1.046796,1.609359,0.625954,33.5,2.671642,-0.439174,-0.2070815451083844,-0.1879271071041555,0.4300254452816857,0.3627068654604189,0.1675470117281291,-0.3204476093363165,-2.28585961326552,0.3489318412772937,0.0640895218673604,2.9053916579822583,0.358006770222828,-0.1323382733802888,9.257375380825987,1.2246467991473532e-16,0.5877852522924732,2020-01-08 12:55:00,232,1,R2b_v_reversal,1.4042857142857201,1580.68,0
0.304556,-0.280576,0.671463,-0.466965,-0.092179,-0.768895,2.875862,-1.583333,0.177127,0.0,-3.67288,0.438222,-2.714634,1.88299,-0.390887,-1.949861,2.060353,0.58159,2.735294,0.489286,-0.972504,-0.2252747253072528,-0.3825396825508945,0.1771269177102226,0.1596406906287475,-0.2578286236305477,-3.353760445464348,-3.8022284120090473,-4.517177344181641,-1.234911791934493,4.075208913384107,0.8028424235139968,-0.0474421567136021,4.54967502291688,-0.2588190451025208,0.5877852522924732,2020-01-08 13:30:00,239,-1,R2d_continuation,1.5385714285714422,1576.65,0
0.18,-0.065,0.705,-0.5781,-0.019175,-0.572656,1.72043,-1.583333,0.091603,0.0,-1.220703,0.254123,-1.562422,0.142773,-0.64,-1.507813,1.382813,0.508906,0.787709,0.41844,-0.865874,-0.0491329480376899,-0.1187050360123605,0.0916030534328145,0.3813458367740907,0.1045093185614171,-1.4531249998864455,-1.406249999890149,-3.85937499969866,-0.5624999999560951,2.7890624997821494,0.0369423269387827,-0.1466097740418546,7.031249999450923,-0.4999999999999997,0.5877852522924732,2020-01-08 14:50:00,255,-1,R2d_continuation,1.2799999999999565,1576.45,1
0.606061,-0.606061,0.393939,-0.155188,-0.367309,-0.88631,2.125224,-2.083333,0.274809,0.0,-2.238793,0.28177,-1.41083,0.083978,0.212121,-2.522137,1.866667,0.453435,0.836879,1.538462,-0.557496,-0.125454545502217,-0.2451612903472287,0.2748091603011429,0.1858078165606169,-0.0870561460156183,-2.728753180467193,-2.51501272246718,-4.645292620534304,-0.5842239185334117,3.3842239183340506,0.4247004406241885,-0.0601863366549444,6.412213740001358,-0.4999999999999997,0.5877852522924732,2020-01-08 14:55:00,256,1,R2b_v_reversal,1.4035714285713863,1575.27,0
0.826316,-0.147368,0.505263,0.417507,-0.072909,0.381818,0.679178,1.416667,0.935798,0.0,0.392304,0.059957,0.507054,0.78808,0.652632,0.568765,-1.51049,0.36965,0.351648,0.979167,0.492564,-0.1446808510902897,-0.0169738118612889,0.9357976653514148,0.6015206226742397,0.3089951612047915,0.2284382284274701,-2.326340326231808,-2.009324009230356,2.242424242319609,3.207459207309632,0.1057234626113283,0.4393765097389561,5.594405594144618,-0.7071067811865471,0.5877852522924732,2020-01-08 15:35:00,264,1,R2d_continuation,2.145000000000063,1572.87,1
0.36,-0.045714,0.325714,-0.208457,-0.030824,0.07451,2.204724,-0.583333,0.418182,-3.181818,-1.47179,1.476625,-1.623224,1.793676,-0.28,0.196078,0.215686,0.909091,5.8,2.070175,-0.545863,0.165438919525373,0.0535055349940694,0.4181818181709402,0.6616161615980188,0.707662624589913,0.8039215685879822,1.710784313641636,-0.1862745097948443,2.0686274508790063,0.9019607842695848,-0.3114280165866716,0.232117896696874,7.352941176110164,-0.8660254037844384,0.5877852522924732,2020-01-08 16:30:00,275,-1,R2b_v_reversal,2.039999999999996,1576.07,1
0.124,-0.124,0.876,-0.767376,-0.015376,-0.373979,1.216545,-1.416667,0.06499,0.0,-0.733348,-0.145553,-2.482259,1.501276,-0.752,-1.099654,0.615225,0.524109,1.913793,0.141553,-1.128547,0.1372721927752935,-0.044072948369852,0.0649895178183328,0.4314274823592808,0.4873635073789816,-0.7072664359519181,-0.498961937692191,-0.6878892733231164,0.6636678200370043,2.160553633113357,-0.092106505469506,0.2357503868997499,6.782006920086716,-0.8660254037844384,0.5877852522924732,2020-01-08 16:35:00,276,-1,R2d_continuation,2.0642857142857047,1573.85,1
0.0,0.338889,0.661111,-0.661111,0.114846,0.369898,0.566038,0.083333,0.462032,-0.423529,-0.239513,-0.226415,-1.271854,1.373149,-1.0,-1.241966,-1.538039,0.192513,10.818182,0.512605,-0.714574,0.2994999999440424,0.2455555555058682,0.4620320855565665,0.6834686647533129,0.8772640312092269,0.7344136226029407,4.575666025641198,5.794561933312023,5.306234550743604,1.934084042771002,-0.014166422344279,1.1421175250630222,3.0760780004310337,0.4999999999999999,0.0,2020-02-24 10:35:00,288,-1,R2a_vol_breakout,10.028571428571452,1681.14,0
0.25,0.439394,0.060606,-0.045455,0.412764,0.547159,0.826291,0.083333,0.809249,-0.851613,-0.28125,-0.068822,-0.116538,1.397272,-0.5,0.517045,-2.022727,0.254335,0.081395,15.5,-0.069945,0.087407903494814,0.4846153844855583,0.8092485548977026,0.9148736317608128,0.7994782830897191,2.1477272726052186,2.687499999847301,0.6534090908718853,4.318181817936398,0.0454545454520504,-0.1734627393661959,-0.2042474584075196,5.113636363345796,-0.2588190451025208,0.0,2020-02-24 13:00:00,317,-1,R2b_v_reversal,1.7600000000000071,1686.8,1
0.874214,0.056604,0.805031,0.70377,0.011036,-0.146715,0.855989,0.416667,0.512915,0.6139,0.402501,-0.306575,0.953884,2.844488,0.748428,-0.569931,0.005643,0.586716,0.639785,0.242188,0.506621,-0.1114649682023676,-0.1730769231146391,0.5129151291323948,0.2992442527669568,0.2741760590634783,-0.7392180571932232,-2.516727126016748,1.4840790003193425,0.7787182587227262,3.0020153162351635,0.2590803702940862,-0.2260612413304764,3.950020152941052,-0.2588190451025208,0.0,2020-02-24 13:55:00,328,1,R2b_v_reversal,1.7721428571429019,1682.23,0
0.7125,0.10625,0.53125,0.378516,0.049805,-0.053746,0.764636,1.583333,0.755196,0.0,0.348518,0.151497,1.255133,0.536431,0.425,-0.208722,-1.111442,0.369515,1.440678,0.882353,0.724257,-0.2117834395225793,-0.1094420601193718,0.7551963048324123,0.4443560349072727,0.2597645824686496,0.1721953037554171,-1.3879985090591658,-0.8609765187773231,1.7062989190313185,2.014163249988117,0.1092311454939898,-0.1616358568991867,6.783451360063384,-0.4999999999999997,0.0,2020-02-24 14:15:00,332,1,R2d_continuation,1.9164285714285987,1681.37,0
0.08209,-0.05597,0.891791,-0.818584,-0.006056,-0.066368,1.624242,-0.583333,0.25,-1.848276,-0.980732,0.237093,-1.781607,2.511708,-0.835821,0.020903,0.109742,0.817073,2.181818,0.121339,-0.922863,-0.0652173913411048,0.0035161743597561,0.2499999999923607,0.6754124428337671,0.3141443029260133,0.4128406121471163,0.4232922732141229,-1.7715565508592788,1.3796192608461757,1.2646509891089843,-0.0922482426290518,-0.1285821162937702,7.31616274691126,-0.4999999999999997,0.0,2020-02-24 14:55:00,340,-1,R2b_v_reversal,1.9135714285714747,1680.74,1
0.073559,0.001988,0.850895,-0.788304,0.000296,-0.633185,2.86202,-1.416667,0.052113,0.0,-2.902047,0.425147,-2.759889,1.60566,-0.852883,-0.991447,2.117003,0.708451,1.779167,0.175234,-1.177122,-0.1204533474186228,-0.1635338346054355,0.0521126760556197,0.4320995741769056,-0.2206130229186713,-2.5193294559175863,-1.9397878890620013,-3.8508381797675546,-0.7807047553508317,3.2234006156512227,0.4693950873232833,-0.0425810678460445,3.352719808255349,-0.7071067811865471,0.0,2020-02-24 15:00:00,341,-1,R2d_continuation,2.087857142857193,1676.47,1
0.109233,0.124837,0.656697,-0.584964,0.042857,-0.313916,3.158111,-0.583333,0.109233,-3.845,-3.737036,0.773529,-3.615542,3.868365,-0.781534,0.099543,1.411376,1.0,10.156863,0.522772,-0.997907,0.031220435158769,-0.0859213250774728,0.1092327698295469,0.5143446202105851,0.4132507711991124,-1.208735398636502,0.4692737430001308,-2.047739969454859,1.0914169628865908,2.33570340265943,0.2919091175353332,0.342405421372149,2.48857287954584,-0.8660254037844384,0.0,2020-02-24 16:30:00,359,-1,R2b_v_reversal,2.8128571428571667,1677.38,1
0.244898,0.24898,0.261224,-0.197251,0.18394,-0.2,0.925401,-1.583333,0.163065,0.0,-0.38834,-0.100661,-0.569683,1.573287,-0.510204,-0.866906,0.23741,0.481336,0.273859,2.828125,-0.261106,-0.0428219347282876,0.0646067415254605,0.1630648330026786,0.458115765830995,0.3837406979133845,0.0683453237385682,0.2553956834440631,-1.985611510719932,2.0179856114381622,1.532374100664297,-0.1480152440871744,0.1681794169417259,3.956834532231761,-0.9659258262890684,0.0,2020-02-24 17:45:00,374,-1,R2d_continuation,2.780000000000005,1675.26,0
0.70922,-0.652482,0.234043,-0.068055,-0.499774,-0.039467,0.666667,-0.916667,0.294985,0.0,-0.179019,-0.095598,-0.297703,1.423682,0.41844,-0.840255,0.178236,0.415929,0.1875,3.272727,-0.208788,0.0886479591311144,-0.1824561403843004,0.2949852507287528,0.3453934849703098,0.3196379285015609,-0.6026068505352338,-0.5219763564495145,-1.5022734161230518,0.3437405274179447,2.4104274021408387,-0.1690030612504166,-0.0444937468165652,4.668081236540305,-1.0,0.0,2020-02-24 18:10:00,379,1,R2b_v_reversal,2.356428571428572,1673.84,0
0.118343,0.366864,0.39645,-0.349533,0.221421,-0.217754,0.885976,-2.083333,0.234463,0.0,-0.416931,-0.047858,-1.232205,0.367676,-0.763314,-0.594365,-0.340409,0.477401,1.325,1.522388,-0.406716,-0.1015971606528572,-0.2827868852993307,0.2344632768295168,0.3547089779362821,0.2268577081813242,-0.6429949825974783,-1.0860671554797197,-1.7506754148031431,0.7726746429531485,1.464299498184126,0.158982425956373,-0.2624915319178891,4.862987263342051,-0.9659258262890684,0.0,2020-02-24 19:00:00,389,-1,R2d_continuation,1.8507142857142753,1671.83,0
0.103448,0.474138,0.318966,-0.285969,0.322904,0.296605,0.597938,-0.416667,0.72846,-0.773333,-0.220589,-0.001645,-0.497724,1.161603,-0.793103,0.274847,-1.173824,0.302872,0.734694,2.135135,-0.314017,-0.018304431664202,0.1105263156930521,0.7284595300070942,0.8155119383989372,0.5577988192823565,0.5897750510909628,1.1795501021819257,-2.599591001896137,1.8609406951899805,0.4294478527361493,-0.0248778994949729,-0.2997399443509705,8.588957054722988,-0.9659258262890684,0.0,2020-02-24 19:15:00,392,-1,R2b_v_reversal,1.7464285714285583,1673.79,0
0.304348,0.295652,0.095652,-0.066541,0.267372,0.311326,0.726698,-0.416667,0.802469,-0.821429,-0.274727,-0.040197,-0.126933,0.782511,-0.391304,0.128913,-1.495396,0.283951,0.2,9.454545,-0.087798,0.1081818181044012,0.4295039163034243,0.8024691357826641,0.8884897071471465,0.9433848037866578,1.9788213626716304,1.289134438222587,1.9465930017160948,3.3453038671876487,0.386740331466864,-0.0512222327956467,-0.3283526705384302,8.379373848446816,-0.8660254037844386,0.0,2020-02-24 20:15:00,404,-1,R2b_v_reversal,1.5514285714286058,1676.04,1
0.625899,-0.47482,0.223022,-0.083433,-0.368925,-0.042195,1.05104,-1.583333,0.34252,0.0,-0.383157,0.129368,-0.728833,0.473294,0.251799,-0.447143,0.37157,0.547244,2.818182,3.483871,-0.253276,-0.1347197107153117,-0.2080536913339334,0.342519685025847,0.3142762657599023,0.2251997063804474,-1.051731893770966,-2.4435447591804103,-1.637426900481758,0.1763382815903167,2.9914529912645933,-0.223738683684879,-0.2451151513863996,6.297795771083354,-0.7071067811865477,0.0,2020-02-24 21:10:00,415,1,R2b_v_reversal,1.5878571428571442,1671.37,0
0.232292,-0.232292,0.767708,-0.589376,-0.053959,-1.33631,3.88271,-2.083333,0.131099,0.0,-7.122371,0.550995,-3.100124,1.349962,-0.535417,-2.712721,3.734906,0.564374,1.35163,0.302578,-1.061154,-0.4018324607389809,-0.5,0.1310993533207926,0.2025208272759689,-0.3921958357070382,-5.57090704836292,-5.893288401902597,-5.9483291207996585,-2.858185902724021,6.172423476308937,1.380695186651998,0.2479323781943838,2.752035944851111,-0.7071067811865477,0.0,2020-02-24 21:25:00,418,-1,R2a_vol_breakout,2.543571428571405,1657.62,1
0.37963,0.027778,0.212963,-0.132116,0.021862,0.324328,0.422701,-0.583333,0.875696,-0.343949,-0.066983,-0.263663,-0.214959,2.311755,-0.240741,0.10167,-1.230211,0.200371,0.117904,3.695652,-0.164801,0.0792771083946504,0.147058823473707,0.8756957328223322,0.8350292763011701,0.4976073277126608,1.209876543168834,1.406439118809765,-4.076978939585797,3.026385862884581,0.1253933672192211,-0.5289169465509386,0.2752519015550956,4.066811909811278,-0.5000000000000004,0.0,2020-02-24 22:40:00,433,-1,R2b_v_reversal,2.9507142857143305,1659.76,0
0.913043,-0.008696,0.817391,0.746314,-0.001588,0.307801,0.559611,0.916667,0.977528,0.0,0.162976,-0.406515,0.71229,1.139816,0.826087,0.124113,-1.638298,0.258427,0.355212,0.223404,0.666909,0.0811634348579652,-0.0661310259901599,0.9775280898656432,0.5611044046069752,0.8401246318803027,0.2283687943149195,1.7971631204780834,3.648936170031533,2.159574467977828,0.8439716311637888,0.0249280927029407,-0.1664696146005799,9.4326241130068,-0.2588190451025215,0.0,2020-02-24 23:35:00,444,1,R2d_continuation,2.0142857142857338,1661.07,0
0.225641,0.364103,0.184615,-0.142959,0.296884,-0.407119,6.290323,-1.833333,0.225641,0.0,-6.723043,2.940765,-1.140947,0.982328,-0.548718,1.208193,1.062458,1.0,5.176471,4.416667,-0.283707,-0.0551794177808177,-0.2973568282206359,0.2256410256381329,0.2013470865406081,0.159234453295475,-1.7018132974350435,-1.4855607789764231,0.7192746809601239,0.3431833445104005,2.5010073873907723,1.1454692157823598,-0.1256195241474672,23.505708528109043,0.2588190451025207,0.9510565162951536,2020-02-25 01:00:00,449,-1,R2b_v_reversal,2.1271428571428714,1657.45,1
0.20354,0.486726,0.106195,-0.08458,0.435038,-0.498378,0.622161,-1.416667,0.046606,0.0,-0.46897,-0.04801,-0.277738,3.67297,-0.59292,-3.261096,0.278543,0.228977,0.071642,8.416667,-0.130915,-0.2596649484752901,-0.4685264663832423,0.0466058763926413,0.1019583412426308,-0.0827427230988533,-1.894092439465832,-1.4912764003033985,-2.549739822357828,-0.0814202632349786,4.032445668636502,0.3978959014322485,-0.0553325854255313,2.999693908656245,0.2588190451025207,0.9510565162951536,2020-02-25 01:15:00,452,-1,R2d_continuation,2.33357142857145,1654.08,0
0.680672,-0.596639,0.235294,-0.075136,-0.456253,-0.22736,0.607918,-2.083333,0.154286,0.0,-0.105145,0.575664,-0.273542,0.413394,0.361345,-0.847784,0.369942,0.226667,0.444444,3.25,-0.254158,-0.2278266757197666,-0.2537878788158322,0.1542857142828084,0.1068558231584432,0.1477264799505909,-1.5337186897289323,-1.4527938342407087,-2.046242774487565,0.1772639691646636,1.7687861270994074,-0.317683371277264,-0.001511611966399,5.009633911174881,0.2588190451025207,0.9510565162951536,2020-02-25 01:55:00,460,1,R2b_v_reversal,2.5950000000000437,1653.9,0
0.191291,-0.059098,0.676516,-0.547105,-0.019117,-0.873154,2.004677,-2.083333,0.095497,0.0,-2.327874,0.324606,-2.482215,0.459051,-0.617418,-1.892617,1.060403,0.499224,0.943478,0.478161,-1.13977,-0.3134570765782379,-0.5,0.0954968944091987,0.1272940368661093,-0.230833423661197,-3.604026845516586,-3.9563758387933294,-5.439597315253625,-0.6476510066896102,4.845637583729948,0.7486927988812959,0.1150429232309371,3.3557046978739127,0.4999999999999999,0.9510565162951536,2020-02-25 02:10:00,463,-1,R2d_continuation,2.9800000000000506,1643.94,0
0.046154,0.769231,0.138462,-0.132071,0.662722,0.389873,1.254524,-0.583333,0.659808,-1.268293,-0.866528,0.407856,-0.25894,1.498754,-0.907692,0.896203,-1.625316,0.356653,0.189024,6.222222,-0.149535,0.3466926069116411,0.4092526689420726,0.6598079560951974,0.8234600466903216,0.9713177879506076,2.2936708859598114,3.883544303600889,4.040506328909371,4.597468354197583,0.3594936708678939,0.2192197783486409,-0.1770490437444578,4.556962025085745,0.8660254037844386,0.9510565162951536,2020-02-25 04:10:00,487,-1,R2b_v_reversal,1.9749999999999903,1656.29,1
0.333333,-0.295597,0.628931,-0.419287,-0.109687,0.080828,0.705882,-1.416667,0.401033,0.0,-0.326657,-0.171972,-0.967659,0.687102,-0.333333,-1.230211,-0.493101,0.273666,3.225806,0.59,-0.582225,0.2780269057481882,0.2694656487844762,0.4010327022306103,0.6667754287160649,0.8495428633442532,1.0827886709688717,3.2331154682452103,4.163398692598879,4.107480028839855,1.7690631807379824,0.2029782907201456,-0.177831912336449,7.625272330767125,0.8660254037844386,0.9510565162951536,2020-02-25 04:15:00,488,-1,R2d_continuation,1.9671428571428382,1655.29,0
1.0,-0.724138,0.275862,0.275862,-0.524376,-0.174539,1.333333,0.583333,0.414286,1.42623,0.571764,0.158056,0.556882,1.181845,1.0,-0.860404,0.676032,0.414286,0.71875,2.625,0.311001,-0.118729097079242,-0.312720848096313,0.4142857142659523,0.209430830972945,0.121705719171736,-1.4503950832283454,-2.900790166456691,-2.8147497801635666,0.3933274801974179,3.6014047405584027,-0.0814748609424442,-0.5611973648963542,13.52063213178893,1.0,0.9510565162951536,2020-02-25 06:30:00,515,1,R2b_v_reversal,0.8135714285714032,1655.36,0
0.036649,0.13089,0.795812,-0.766646,0.026726,-1.072316,2.081744,-2.083333,0.017073,0.0,-2.328897,0.206777,-2.488437,0.412268,-0.926702,-2.463277,1.694915,0.465854,0.9,0.256579,-1.306429,-0.3084848485173738,-0.4732739420971357,0.0170731707312757,0.0808036798715459,-0.2095106348301614,-4.090395479764048,-3.853107344197592,-6.2485875699155615,-1.6158192088570875,4.983050846894805,1.086560899070859,-0.420296635980529,7.909604518880497,0.9659258262890684,0.9510565162951536,2020-02-25 07:10:00,523,-1,R2d_continuation,0.8849999999999747,1652.04,0
0.13555,-0.01023,0.73913,-0.638941,-0.002669,-0.580978,2.498403,-0.583333,0.11674,0.0,-4.23,0.128706,-2.540746,2.570441,-0.7289,-0.416578,1.852285,0.861233,72.25,0.352941,-0.918146,-0.1769102990409071,-0.1704545454795172,0.1167400881031445,0.4207211310943459,-0.1835025735292695,-0.8703506906898292,-3.5632306054736653,-4.284803400319055,-0.8182784271443344,4.150903294059042,0.6057227226370963,-0.0238487951828584,8.18278427144233,0.9659258262890684,0.9510565162951536,2020-02-25 07:35:00,528,-1,R2a_vol_breakout,1.3442857142857096,1650.87,1
0.116838,0.113402,0.652921,-0.576635,0.039359,-0.940268,1.596708,-1.416667,0.055556,0.0,-1.907144,0.234803,-1.840281,0.595484,-0.766323,-2.053691,1.107383,0.47549,0.636678,0.531579,-0.907108,-0.2318681318956361,-0.1828675577387987,0.0555555555546354,0.2624719728502351,-0.2317575476958027,-3.570469798418064,-4.53020134197786,-5.436241610373524,-0.8791946308134444,4.724832214447996,0.838143144969407,0.0919865149858321,6.04026845597048,0.9659258262890684,0.9510565162951536,2020-02-25 07:40:00,529,-1,R2d_continuation,1.4899999999999929,1649.03,1
1.0,-0.942249,0.057751,0.057751,-0.887834,-0.819906,1.418103,0.416667,0.377294,1.130584,1.935597,0.100404,0.229242,2.045724,1.0,-3.008116,1.644596,0.377294,0.108696,16.315789,0.075708,-0.243857036512187,-0.4183006536027794,0.3772935779773192,0.183196407211701,-0.0754905067304152,-3.217428449188142,-3.7975224260864056,-4.371636052707372,0.3229389149742598,4.084579239396889,0.9812343340545396,0.2337676025736181,5.38231524957136,0.9659258262890684,0.9510565162951536,2020-02-25 07:45:00,530,1,R2b_v_reversal,1.6721428571428467,1649.23,0
0.419355,-0.419355,0.580645,-0.337149,-0.175858,-0.574334,0.781841,-2.083333,0.102362,0.0,-0.274255,-0.092817,-1.063093,0.92866,-0.16129,-2.293515,0.396587,0.244094,0.539877,0.722222,-0.653677,-0.2977150537824811,-0.4593495935009261,0.1023622047228095,0.1718424221594965,0.0069737523207811,-2.0116040954670584,-4.305119453719245,-5.289419794969125,-0.0860068259344882,4.754266211376995,-0.1089304495921935,0.5618836422174234,5.733788395630521,0.8660254037844387,0.9510565162951536,2020-02-25 08:15:00,536,-1,R2d_continuation,2.0928571428571234,1644.71,1
0.781053,0.069474,0.631579,0.493296,0.025596,-0.918236,1.068616,-0.083333,0.280055,0.59375,1.269745,-0.224065,1.095569,3.271061,0.562105,-2.475917,-0.130841,0.324454,0.47956,0.583333,0.65956,-0.3569672131229663,-0.3276836158250509,0.2800546448068376,0.1425221386315619,4.275989849175508e-05,-3.3649652527028366,-3.9722022524428136,-6.236760124401359,1.3755092259304214,4.834411694062564,0.5164588070185787,1.1550076944559238,3.3549005510496968,0.8660254037844387,0.9510565162951536,2020-02-25 08:30:00,539,1,R2a_vol_breakout,2.9807142857142708,1637.19,1
0.955752,-0.336283,0.575221,0.549769,-0.142846,0.521673,1.046296,1.583333,0.982456,0.0,0.502538,0.036571,1.185869,0.894739,0.911504,0.487959,-1.525982,0.396491,0.515152,0.738462,0.700682,0.2136752136218427,0.2530364371859939,0.9824561403336572,0.7915945020095617,1.0221613044916562,1.4062103928400431,3.3669201519419203,3.779467680440652,4.435994930094672,-0.4435994930094671,0.2365816925141435,0.1837337873608813,3.10519645106627,0.4999999999999999,0.9510565162951536,2020-02-25 10:10:00,559,1,R2d_continuation,2.254285714285743,1645.71,1
0.0,0.52381,0.47619,-0.47619,0.274376,0.335066,0.815534,0.083333,0.750988,-0.721374,-0.36031,-0.028751,-0.644412,1.638762,-1.0,0.03144,-1.554058,0.249012,0.636364,1.1,-0.482164,0.3022598869422023,0.3947368420379972,0.7509881422825873,0.87492597878791,0.8954445173620472,2.38049406469894,1.8954122552886183,3.4539621429311578,3.09913378234397,0.8174526788211238,-0.0184026366446556,0.1246617354654866,4.940648058809163,0.4999999999999999,0.9510565162951536,2020-02-25 10:25:00,562,-1,R2b_v_reversal,2.2264285714285927,1647.01,0
0.812766,0.029787,0.655319,0.532621,0.010267,0.514911,0.902111,1.583333,0.929825,0.0,0.594187,0.056041,1.19031,0.245672,0.625532,0.732936,-1.818423,0.374801,0.77,0.525974,0.724788,0.2310344826998056,0.2577937649334919,0.92982456138867,0.8105720673505613,0.9545740768011302,1.382372432010101,4.694499668436908,6.039761431131336,4.972829688304775,-0.5288270377487683,0.2499059238960383,0.0324160862110125,5.566600397356077,0.4999999999999999,0.9510565162951536,2020-02-25 10:45:00,566,1,R2d_continuation,2.15571428571429,1650.83,1
0.972222,-0.777778,0.166667,0.162037,-0.648148,0.37591,0.635294,1.583333,0.820823,0.0,0.199947,-0.007773,0.271494,2.442889,0.944444,-0.415726,-1.352572,0.261501,0.101604,5.0,0.187604,0.0976923076279394,0.4107883816293523,0.820823244532186,0.8165386047168345,0.8980346186445619,1.750731911231642,4.2919280633203245,1.206189878641163,4.315349226012498,0.4332915098031529,0.0737803809575101,-0.2945820598141107,7.611877874920159,1.2246467991473532e-16,0.9510565162951536,2020-02-25 12:35:00,588,1,R2d_continuation,1.707857142857165,1655.74,0
0.046763,0.528777,0.377698,-0.360036,0.329059,0.096037,1.659701,-0.916667,0.348894,0.0,-1.374958,0.109363,-1.637727,1.365071,-0.906475,0.393694,-0.4951,0.683047,5.25,1.647619,-0.448272,0.1931311328304704,0.0971223020723482,0.3488943488857804,0.6468164335720755,0.7087189992344065,0.7396676607994987,2.02812100541802,-0.0894759267096703,2.934810396075453,1.1870472943475794,0.2089805015549997,-0.2913219397606053,6.561567958705183,1.2246467991473532e-16,0.9510565162951536,2020-02-25 12:45:00,590,-1,R2b_v_reversal,1.6764285714286058,1654.49,1
