time,cid,rule,direction,bars,pnl_R,exit
2025-06-26 13:25:00,3,RL,-1,60,-1.874929715693578,max
2025-06-26 13:40:00,3,RL,1,60,1.6716930594886135,max
2025-06-26 14:15:00,3,RL,-1,60,-0.9961458642158367,max
2025-06-26 15:50:00,3,RL,1,60,0.6287455145833588,max
2025-06-26 16:20:00,3,RL,1,60,-1.1449952462250936,hard_sl
2025-06-26 16:25:00,3,RL,-1,60,1.00902706073589,max
2025-06-26 16:45:00,3,RL,1,51,-1.0805892636249583,hard_sl
2025-06-26 18:25:00,3,RL,-1,59,2.6048641851621275,ml_exit
2025-06-26 18:40:00,3,RL,-1,59,2.7623010315179997,ml_exit
2025-06-26 22:40:00,3,RL,-1,59,2.822842655162184,ml_exit
2025-06-27 00:20:00,3,RL,-1,59,2.5046771011173927,ml_exit
2025-06-27 01:05:00,3,RL,-1,59,2.604864185162062,ml_exit
2025-06-27 01:15:00,3,RL,-1,59,3.0542748193054585,ml_exit
2025-06-27 01:30:00,3,RL,-1,59,3.6782972284980877,ml_exit
2025-06-27 01:45:00,3,RL,-1,59,3.9927415479927357,ml_exit
2025-06-27 02:35:00,3,RL,-1,60,3.6815890898310046,max
2025-06-27 03:15:00,3,RL,-1,60,2.1711972356543443,max
2025-06-27 06:05:00,4,RL,-1,60,1.2738072114254297,max
2025-06-27 14:00:00,4,RL,-1,60,-0.1240888598096716,max
2025-06-27 14:05:00,4,RL,-1,60,0.16602431070268284,max
2025-06-27 14:30:00,4,RL,-1,60,0.3964546040054361,max
2025-06-27 15:10:00,4,RL,-1,60,-0.11593076868028293,max
2025-06-30 01:15:00,0,RL,1,60,2.6001410797713977,max
2025-06-30 01:20:00,0,RL,1,60,2.570084954557984,max
2025-06-30 01:45:00,0,RL,1,60,2.5872598832514098,max
2025-06-30 02:00:00,0,RL,1,60,2.1830765613338765,max
2025-06-30 02:05:00,0,RL,1,60,1.7571383297381906,max
2025-06-30 02:45:00,0,RL,1,60,2.186511547072601,max
2025-06-30 03:05:00,0,RL,1,60,2.1840784321743976,max
2025-06-30 03:30:00,0,RL,1,60,1.8530316816094876,max
2025-06-30 19:05:00,0,RL,1,60,2.476052219961791,max
2025-06-30 19:25:00,0,RL,1,60,2.033797806107328,max
2025-07-01 00:50:00,0,RL,1,60,2.2556406350634006,max
2025-07-01 00:55:00,0,RL,1,60,2.003312307676622,max
2025-07-01 01:10:00,0,RL,1,60,1.3071551979717606,max
2025-07-01 01:25:00,0,RL,1,60,1.1082122739401037,max
2025-07-01 07:45:00,1,RL,-1,37,-1.6287557377552115,hard_sl
2025-07-01 15:55:00,1,RL,1,60,-0.36210474661871456,max
2025-07-03 14:05:00,2,RL,1,60,-0.7843217436641918,max
2025-07-03 14:30:00,2,RL,1,60,-0.0744246910046285,max
2025-07-03 15:50:00,2,RL,-1,59,0.23043029330281833,ml_exit
2025-07-04 06:05:00,3,RL,-1,60,0.7156220288906836,max
2025-07-04 06:25:00,3,RL,-1,60,0.9942852469407324,max
2025-07-04 07:10:00,3,RL,-1,60,0.3549485263297817,max
2025-07-04 08:05:00,3,RL,-1,60,0.9499166811495179,max
2025-07-04 09:30:00,3,RL,-1,60,0.35595039717023746,max
2025-07-04 10:50:00,3,RL,-1,60,0.5209728370324646,max
2025-07-04 11:55:00,3,RL,-1,60,-0.2561926863428595,max
2025-07-07 03:10:00,1,RL,-1,60,0.7514031303352178,max
2025-07-07 18:45:00,3,RL,-1,28,-1.1378390259362259,hard_sl
2025-07-07 19:45:00,3,RL,-1,60,0.5704938814316353,max
2025-07-07 22:45:00,3,RL,-1,60,1.073862416553317,ml_exit
2025-07-08 10:45:00,3,RL,-1,59,4.174938916548259,ml_exit
2025-07-08 12:00:00,3,RL,-1,60,3.2088491775457704,max
2025-07-08 12:05:00,3,RL,-1,60,3.1606162527986053,max
2025-07-08 13:50:00,3,RL,-1,60,1.418362861261314,max
2025-07-08 16:25:00,2,RL,-1,59,-0.27336761503628537,ml_exit
2025-07-10 06:10:00,0,RL,1,60,0.5410102538413855,max
2025-07-10 06:45:00,0,RL,1,60,0.014312440577800654,max
2025-07-10 14:30:00,0,RL,1,60,1.223713669403095,max
2025-07-10 15:15:00,0,RL,1,60,0.7714405471441387,max
2025-07-10 16:30:00,0,RL,1,60,1.3300551028961767,max
2025-07-10 19:15:00,0,RL,1,60,0.18033675128041843,max
2025-07-11 02:35:00,0,RL,1,60,0.7456781541040975,max
2025-07-11 04:00:00,0,RL,1,60,-0.056820389093910906,max
2025-07-11 07:40:00,0,RL,1,60,2.0118997720233027,max
2025-07-11 07:45:00,0,RL,1,60,2.305734177085801,max
2025-07-11 09:55:00,0,RL,1,60,3.1196826727460496,ml_exit
2025-07-11 10:00:00,0,RL,1,59,2.7980821329625987,ml_exit
2025-07-11 10:20:00,0,RL,1,59,3.4813580461474074,ml_exit
2025-07-11 12:00:00,0,RL,1,60,0.5816575850823262,max
2025-07-11 13:40:00,1,RL,-1,60,-0.6649559892452498,max
2025-07-14 07:20:00,1,RL,-1,60,1.4627314270525937,max
2025-07-14 13:00:00,1,RL,1,60,-0.34450044470793184,max
2025-07-14 13:10:00,1,RL,1,60,-0.5696351349969867,max
2025-07-15 13:25:00,3,RL,-1,59,2.149299201570319,ml_exit
2025-07-15 13:40:00,3,RL,1,59,-1.3115920545508757,ml_exit
2025-07-15 14:35:00,3,RL,-1,59,3.2517864992792376,ml_exit
2025-07-16 15:15:00,3,RL,1,60,-2.8954067288917082,max
2025-07-16 15:30:00,3,RL,1,60,-3.8811045114856952,max
2025-07-16 15:40:00,3,RL,-1,60,1.872067227578018,max
2025-07-16 16:15:00,3,RL,-1,60,-0.35065479415640893,max
2025-07-16 19:20:00,2,RL,-1,60,0.9159961969800229,max
2025-07-17 11:25:00,0,RL,1,13,-1.22657615751859,hard_sl
2025-07-17 12:10:00,0,RL,1,6,-1.789055072226709,hard_sl
2025-07-17 15:50:00,0,RL,1,60,0.04579980984896209,max
2025-07-17 16:40:00,0,RL,1,60,0.5929644131387595,max
2025-07-18 15:15:00,0,RL,1,60,-0.5381477657258253,max
2025-07-21 06:05:00,0,RL,1,60,0.08587464346686902,max
2025-07-21 14:35:00,2,RL,1,60,-0.12738072114252347,max
2025-07-21 14:55:00,2,RL,1,60,-0.21769222118850742,max
2025-07-21 15:15:00,2,RL,1,60,-0.10548268705849821,max
2025-07-22 12:50:00,0,RL,1,60,3.4503000500935377,ml_exit
2025-07-22 13:00:00,0,RL,1,59,2.8287107557990465,ml_exit
2025-07-22 13:40:00,0,RL,1,60,2.0113272744001387,ml_exit
2025-07-22 13:45:00,0,RL,1,59,1.6817117678931064,ml_exit
2025-07-22 14:05:00,0,RL,1,60,2.6956050584254028,ml_exit
